248,1003,251,987,250,972,-0.9684365891907186
251,320,248,298,253,263,-0.9617639305007077
248,247,253,263,248,298,-0.9027045169045392
248,298,253,263,248,247,-0.9027045169045392
250,228,248,247,253,263,-0.9180106894765837
248,208,250,228,248,247,-0.9791533861389715
253,263,248,247,250,228,-0.9180106894765837
248,247,250,228,248,208,-0.9791533861389715
253,197,248,208,250,228,-0.8646735698959486
251,147,247,157,250,176,-0.8591918437796772
253,197,250,176,247,157,-0.9998918860475786
250,176,247,157,251,147,-0.8591918437796772
250,128,251,147,247,157,-0.9076735170558238
247,157,251,147,250,128,-0.9076735170558238
247,103,250,128,251,147,-0.9977666470121939
249,88,247,103,250,128,-0.9684205486618062
251,147,250,128,247,103,-0.9977666470121939
250,128,247,103,249,88,-0.9684205486618062
251,56,249,88,247,103,-0.9975417084916547
247,103,249,88,251,56,-0.9975417084916547
249,29,251,56,249,88,-0.9907176646355189
249,88,251,56,249,29,-0.9907176646355189
250,17,249,29,251,56,-0.9876882409670058
250,-2,250,17,249,29,-0.9965457582448796
251,56,249,29,250,17,-0.9876882409670058
503,269,502,251,503,229,-0.9949117176573007
497,210,503,229,502,251,-0.9389254119116436
497,284,503,269,502,251,-0.9064461166193045
503,229,502,251,503,269,-0.9949117176573007
500,299,497,284,503,269,-0.8376105968386143
502,251,503,269,497,284,-0.9064461166193045
503,269,497,284,500,299,-0.8376105968386143
500,319,500,299,497,284,-0.9805806756909201
503,326,500,319,500,299,-0.9191450300180578
497,284,500,299,500,319,-0.9805806756909201
500,299,500,319,503,326,-0.9191450300180578
500,346,503,326,500,319,-0.8505417665738819
501,368,500,346,503,326,-0.9811805117985655
500,319,503,326,500,346,-0.8505417665738819
501,389,501,368,500,346,-0.9989685402102997
503,326,500,346,501,368,-0.9811805117985655
501,401,501,389,501,368,-1.0
500,346,501,368,501,389,-0.9989685402102997
498,425,501,401,501,389,-0.9922778767136677
501,368,501,389,501,401,-1.0
497,210,500,200,497,178,-0.9102186854507095
503,156,497,178,500,200,-0.9203664632023547
497,141,503,156,497,178,-0.798041368930959
500,200,497,178,503,156,-0.9203664632023547
497,178,503,156,497,141,-0.798041368930959
498,116,497,141,503,156,-0.9128910428884515
501,389,501,401,498,425,-0.9922778767136677
498,442,498,425,501,401,-0.9922778767136677
499,482,498,442,498,425,-0.9996876464081228
501,401,498,425,498,442,-0.9922778767136677
503,156,497,141,498,116,-0.9128910428884515
499,105,498,116,497,141,-0.9987159828568176
498,91,499,105,498,116,-0.9869119380695538
497,141,498,116,499,105,-0.9987159828568176
498,116,499,105,498,91,-0.9869119380695538
502,67,498,91,499,105,-0.9721742579200408
499,105,498,91,502,67,-0.9721742579200408
502,55,502,67,498,91,-0.9863939238321437
499,32,502,55,502,67,-0.9916004111862218
498,91,502,67,502,55,-0.9863939238321437
502,67,502,55,499,32,-0.9916004111862218
500,21,499,32,502,55,-0.975818293508834
501,493,499,482,498,442,-0.9880333338668185
498,425,498,442,499,482,-0.9996876464081228
498,442,499,482,501,493,-0.9880333338668185
497,518,501,493,499,482,-0.9432509257309826
498,534,497,518,501,493,-0.9756624920954081
499,482,501,493,497,518,-0.9432509257309826
501,553,498,534,497,518,-0.9955680525141793
501,493,497,518,498,534,-0.9756624920954081
501,563,501,553,498,534,-0.9877629653290692
497,518,498,534,501,553,-0.9955680525141793
498,580,501,563,501,553,-0.9847835588179369
498,534,501,553,501,563,-0.9877629653290692
498,617,498,580,501,563,-0.9847835588179369
501,553,501,563,498,580,-0.9847835588179369
503,636,498,617,498,580,-0.9670745372626465
501,563,498,580,498,617,-0.9847835588179369
501,689,502,670,498,648,-0.9731080240750957
503,636,498,648,502,670,-0.8393855177076133
503,709,501,689,502,670,-0.9884320796295
498,648,502,670,501,689,-0.9731080240750957
499,718,503,709,501,689,-0.8688641879107379
502,670,501,689,503,709,-0.9884320796295
501,689,503,709,499,718,-0.8688641879107379
501,744,499,718,503,709,-0.879970505046257
499,770,501,744,499,718,-0.9882352941176469
503,709,499,718,501,744,-0.879970505046257
499,718,501,744,499,770,-0.9882352941176469
501,778,499,770,501,744,-0.9486832980505137
500,797,501,778,499,770,-0.9560542081957356
501,744,499,770,501,778,-0.9486832980505137
499,770,501,778,500,797,-0.9560542081957356
502,819,500,797,501,778,-0.9897582589218777
499,830,502,819,500,797,-0.936980204786319
501,778,500,797,502,819,-0.9897582589218777
500,797,502,819,499,830,-0.936980204786319
501,843,499,830,502,819,-0.9135363639756843
503,862,501,843,499,830,-0.9988591163947703
502,819,499,830,501,843,-0.9135363639756843
497,879,503,862,501,843,-0.9029678264919869
499,830,501,843,503,862,-0.9988591163947703
499,907,497,879,503,862,-0.9168814605232828
501,843,503,862,497,879,-0.9029678264919869
503,925,499,907,497,879,-0.989161931014779
503,862,497,879,499,907,-0.9168814605232828
497,937,503,925,499,907,-0.7761140001162656
497,879,499,907,503,925,-0.989161931014779
501,959,497,937,503,925,-0.7999999999999999
499,907,503,925,497,937,-0.7761140001162656
499,966,501,959,497,937,-0.8968708705775686
503,925,497,937,501,959,-0.7999999999999999
497,937,501,959,499,966,-0.8968708705775686
501,997,499,966,501,959,-0.9418419105018366
747,618,749,604,753,585,-0.9978491457990446
749,558,753,585,749,604,-0.9377942752262775
749,604,753,585,749,558,-0.9377942752262775
747,546,749,558,753,585,-0.9998367361736404
753,585,749,558,747,546,-0.9998367361736404
751,529,747,546,749,558,-0.9225189456805567
749,558,747,546,751,529,-0.9225189456805567
753,509,751,529,747,546,-0.9913765495885891
753,509,750,491,750,474,-0.9863939238321437
750,456,750,474,750,491,-1.0
750,491,750,474,750,456,-1.0
751,438,750,456,750,474,-0.9984603532054125
750,474,750,456,751,438,-0.9984603532054125
752,425,751,438,750,456,-0.999773730057065
750,456,751,438,752,425,-0.999773730057065
752,412,752,425,751,438,-0.9970544855015815
751,438,752,425,752,412,-0.9970544855015815
753,381,752,412,752,425,-0.9994801143396995
748,672,747,655,749,646,-0.9617639305007077
747,618,749,646,747,655,-0.9582506206705672
747,679,748,672,747,655,-0.9799366622741315
749,646,747,655,748,672,-0.9617639305007077
747,655,748,672,747,679,-0.9799366622741315
752,705,747,679,748,672,-0.9454297304286112
747,731,752,705,747,679,-0.9286733238231097
748,672,747,679,752,705,-0.9454297304286112
752,745,747,731,752,705,-0.8612803766152338
747,679,752,705,747,731,-0.9286733238231097
748,761,752,745,747,731,-0.8320502943378436
752,705,747,731,752,745,-0.8612803766152338
747,776,748,761,752,745,-0.9841270174450972
747,731,752,745,748,761,-0.8320502943378436
750,819,747,776,748,761,-0.9907360218827994
752,745,748,761,747,776,-0.9841270174450972
752,425,752,412,753,381,-0.9994801143396995
747,371,753,381,752,412,-0.8404591185185282
752,412,753,381,747,371,-0.8404591185185282
750,352,747,371,753,381,-0.7667576729931038
753,381,747,371,750,352,-0.7667576729931038
749,330,750,352,747,371,-0.9796622318963146
748,318,749,330,750,352,-0.9992887623566787
747,371,750,352,749,330,-0.9796622318963146
750,352,749,330,748,318,-0.9992887623566787
752,307,748,318,749,330,-0.9081669331431134
749,330,748,318,752,307,-0.9081669331431134
750,284,752,307,748,318,-0.9066552825480079
748,318,752,307,750,284,-0.9066552825480079
753,267,750,284,752,307,-0.9660263950758425
752,307,750,284,753,267,-0.9660263950758425
747,250,753,267,750,284,-0.870802121344422
750,284,753,267,747,250,-0.870802121344422
750,235,747,250,753,267,-0.8594067032882654
753,267,747,250,750,235,-0.8594067032882654
752,214,750,235,747,250,-0.99475721598559
747,250,750,235,752,214,-0.99475721598559
751,198,752,214,750,235,-0.9876427945803735
750,235,752,214,751,198,-0.9876427945803735
752,173,751,198,752,214,-0.994761955541669
752,214,751,198,752,173,-0.994761955541669
750,150,752,173,751,198,-0.9919821350136677
751,198,752,173,750,150,-0.9919821350136677
752,123,750,150,752,173,-0.987119138512124
752,173,750,150,752,123,-0.987119138512124
749,108,752,123,750,150,-0.96341405905052
750,150,752,123,749,108,-0.96341405905052
748,84,749,108,752,123,-0.9878950054506944
752,123,749,108,748,84,-0.9878950054506944
750,67,748,84,749,108,-0.9874254505595602
749,108,748,84,750,67,-0.9874254505595602
751,49,750,67,748,84,-0.9981026894736714
751,38,751,49,750,67,-0.9984603532054125
748,84,750,67,751,49,-0.9981026894736714
750,67,751,49,751,38,-0.9984603532054125
749,14,751,38,751,49,-0.9965457582448796
751,49,751,38,749,14,-0.9965457582448796
753,4,749,14,751,38,-0.894427190999916
749,825,750,819,747,776,-0.9725601341004922
748,761,747,776,750,819,-0.9907360218827994
750,845,749,825,750,819,-0.9769535448282293
747,776,750,819,749,825,-0.9725601341004922
750,819,749,825,750,845,-0.9769535448282293
751,863,750,845,749,825,-0.9999846536324842
752,882,751,863,750,845,-0.9999957500972165
749,825,750,845,751,863,-0.9999846536324842
747,898,752,882,751,863,-0.9374837382177572
750,845,751,863,752,882,-0.9999957500972165
750,921,747,898,752,882,-0.9078840944485289
751,863,752,882,747,898,-0.9374837382177572
751,933,750,921,747,898,-0.9989162182463067
752,882,747,898,750,921,-0.9078840944485289
752,962,751,933,750,921,-0.9988157456542689
747,898,750,921,751,933,-0.9989162182463067
750,972,752,962,751,933,-0.9732396017899367
750,921,751,933,752,962,-0.9988157456542689
750,986,750,972,752,962,-0.9805806756909202
751,933,752,962,750,972,-0.9732396017899367
997,515,999,494,1002,473,-0.9988982694994463
997,458,1002,473,999,494,-0.8944271909999157
999,494,1002,473,997,458,-0.8944271909999157
1002,445,997,458,1002,473,-0.7719302356170497
1002,473,997,458,1002,445,-0.7719302356170497
1000,422,1002,445,997,458,-0.8987385557900607
997,458,1002,445,1000,422,-0.8987385557900607
1003,388,1000,422,1002,445,-0.9847707806417454
1000,566,1003,551,1000,528,-0.9469787003150827
997,515,1000,528,1003,551,-0.9952898554333176
999,582,1000,566,1003,551,-0.9909044601811137
1000,528,1003,551,1000,566,-0.9469787003150827
998,595,999,582,1000,566,-0.9998969962973159
1003,551,1000,566,999,582,-0.9909044601811137
1001,618,998,595,999,582,-0.9787597752118287
1000,566,999,582,998,595,-0.9998969962973159
998,642,1001,618,998,595,-0.9679005991924337
999,582,998,595,1001,618,-0.9787597752118287
997,670,998,642,1001,618,-0.9960726406926866
998,595,1001,618,998,642,-0.9679005991924337
1001,690,997,670,998,642,-0.9729562179552659
1001,618,998,642,997,670,-0.9960726406926866
1003,707,1001,690,997,670,-0.9967787445474133
998,642,997,670,1001,690,-0.9729562179552659
1000,727,1003,707,1001,690,-0.9648304529029282
997,670,1001,690,1003,707,-0.9967787445474133
1003,742,1000,727,1003,707,-0.9406399207975821
1001,690,1003,707,1000,727,-0.9648304529029282
997,757,1003,742,1000,727,-0.8376105968386143
1003,707,1000,727,1003,742,-0.9406399207975821
1000,779,997,757,1003,742,-0.8697829311647803
1000,727,1003,742,997,757,-0.8376105968386143
1003,791,1000,779,997,757,-0.9940162220065718
1003,742,997,757,1000,779,-0.8697829311647803
1002,816,1003,791,1000,779,-0.9596736430795497
997,757,1000,779,1003,791,-0.9940162220065718
1001,831,1002,816,1003,791,-0.9996465206922388
1000,779,1003,791,1002,816,-0.9596736430795497
1001,846,1001,831,1002,816,-0.9977851578566089
1003,791,1002,816,1001,831,-0.9996465206922388
1000,863,1001,846,1001,831,-0.9982743731749958
1002,816,1001,831,1001,846,-0.9977851578566089
998,883,1000,863,1001,846,-0.9991631869152899
1001,831,1001,846,1000,863,-0.9982743731749958
1000,901,998,883,1000,863,-0.9779629312034364
1001,846,1000,863,998,883,-0.9991631869152899
1001,919,1000,901,998,883,-0.9984791436856527
1000,863,998,883,1000,901,-0.9779629312034364
1000,939,1001,919,1000,901,-0.9944445724489247
998,883,1000,901,1001,919,-0.9984791436856527
999,963,1000,939,1001,919,-0.9999654237961975
1000,901,1001,919,1000,939,-0.9944445724489247
1001,990,999,963,1000,939,-0.9933278776994313
1001,919,1000,939,999,963,-0.9999654237961975
1002,445,1000,422,1003,388,-0.9847707806417454
998,372,1003,388,1000,422,-0.9245694717094249
1000,422,1003,388,998,372,-0.9245694717094249
1000,352,998,372,1003,388,-0.9200636043476785
1003,388,998,372,1000,352,-0.9200636043476785
1000,336,1000,352,998,372,-0.9950371902099892
998,372,1000,352,1000,336,-0.9950371902099892
1001,316,1000,336,1000,352,-0.9987523388778445
1000,352,1000,336,1001,316,-0.9987523388778445
999,300,1001,316,1000,336,-0.9848458511208639
1000,336,1001,316,999,300,-0.9848458511208639
998,292,999,300,1001,316,-1.0000000000000002
1001,316,999,300,998,292,-1.0000000000000002
1001,260,998,292,999,300,-0.9763683257884542
999,300,998,292,1001,260,-0.9763683257884542
1000,245,1001,260,998,292,-0.9872201218321595
998,292,1001,260,1000,245,-0.9872201218321595
1000,232,1000,245,1001,260,-0.9977851578566089
1001,260,1000,245,1000,232,-0.9977851578566089
1000,214,1000,232,1000,245,-1.0
1000,245,1000,232,1000,214,-1.0
1003,199,1000,214,1000,232,-0.9805806756909201
1000,232,1000,214,1003,199,-0.9805806756909201
1001,174,1003,199,1000,214,-0.9618184745761303
1000,214,1003,199,1001,174,-0.9618184745761303
1000,156,1001,174,1003,199,-0.9997040041325653
1003,199,1001,174,1000,156,-0.9997040041325653
1001,141,1000,156,1001,174,-0.9925591103176035
1001,174,1000,156,1001,141,-0.9925591103176035
1000,127,1001,141,1000,156,-0.9905102029981243
1000,156,1001,141,1000,127,-0.9905102029981243
1001,106,1000,127,1001,141,-0.9929408373788801
1001,141,1000,127,1001,106,-0.9929408373788801
1002,84,1001,106,1000,127,-0.9999976675813635
1000,127,1001,106,1002,84,-0.9999976675813635
1003,74,1002,84,1001,106,-0.9985290804924813
1001,106,1002,84,1003,74,-0.9985290804924813
999,58,1003,74,1002,84,-0.9411946707617074
1002,84,1003,74,999,58,-0.9411946707617074
1000,42,999,58,1003,74,-0.9531242671445426
1003,74,999,58,1000,42,-0.9531242671445426
1000,16,1000,42,999,58,-0.9980525784828885
999,58,1000,42,1000,16,-0.9980525784828885
999,12,1000,16,1000,42,-0.9701425001453319
